2021-04-27 14:02,50,5.0,5.0,5.0,
2021-04-26 15:00,5,0.5,0.5,0.5,
2021-04-26 11:22,5,0.5,0.5,0.5,
2021-04-22 19:59,35,4.0,4.0,4.0,111
2021-04-21 15:23,45,4.5,4.5,5.0,
2021-04-21 13:25,45,4.5,4.5,4.5,
2021-04-20 16:25,50,5.0,5.0,5.0,
2021-04-20 13:09,45,5.0,5.0,5.0,
2021-04-18 18:59,15,3.5,0.5,1.5,
2021-04-18 11:57,40,4.0,4.0,4.0,
2021-04-17 14:57,40,4.0,5.0,5.0,
2021-04-17 01:23,50,5.0,5.0,5.0,
2021-04-13 13:06,5,0.5,0.5,0.5,
2021-04-12 15:24,50,5.0,4.5,5.0,
2021-04-06 15:07,45,4.5,4.5,4.5,
2021-04-06 13:27,50,5.0,4.5,5.0,120
2021-04-03 22:16,40,4.0,4.0,4.0,100
2021-04-03 21:57,35,3.5,3.5,3.5,94
2021-04-03 19:16,50,5.0,5.0,5.0,
2021-04-02 20:55,50,5.0,5.0,5.0,100
2021-04-02 11:36,50,5.0,5.0,5.0,
2021-03-20 15:10,45,4.5,5.0,5.0,
2021-03-19 19:46,45,4.5,4.0,4.5,
2021-03-18 18:37,50,5.0,5.0,5.0,100
2021-03-17 12:54,50,5.0,5.0,5.0,91
2021-03-15 12:46,40,5.0,4.5,4.5,
2021-03-10 18:46,40,4.0,4.0,4.0,30
2021-03-08 20:28,50,5.0,5.0,5.0,
2021-03-07 23:48,45,4.5,5.0,5.0,
2021-03-07 22:23,45,4.5,4.0,4.5,
2021-03-05 10:40,50,5.0,5.0,5.0,
2021-02-28 20:56,45,4.5,4.5,5.0,120
2021-02-27 21:06,45,5.0,4.5,4.5,
2021-02-26 17:11,35,3.5,4.0,2.5,
2021-02-20 19:50,40,4.0,4.0,4.5,100
2021-02-15 14:45,10,3.0,2.0,1.0,
2021-02-14 19:20,40,4.0,4.0,4.0,
2021-02-13 14:32,5,0.5,0.5,0.5,
2021-02-13 12:41,40,4.0,4.0,4.0,
2021-02-05 17:37,40,3.5,4.0,4.0,90
2021-02-05 11:47,50,5.0,5.0,5.0,
2021-02-04 16:05,25,2.5,2.5,2.5,150
2021-02-03 09:47,45,4.5,4.5,4.5,
2021-02-01 18:13,30,3.0,4.0,5.0,
2021-01-31 11:18,45,4.5,5.0,5.0,150
2021-01-29 12:58,35,3.5,4.0,4.5,
2021-01-28 19:19,50,5.0,5.0,5.0,
2021-01-20 12:10,40,3.5,5.0,4.0,180
2021-01-18 09:22,5,0.5,0.5,0.5,
2021-01-15 11:53,50,5.0,5.0,5.0,150
2021-01-07 15:11,45,4.5,4.5,5.0,110
2021-01-04 10:47,45,4.5,4.5,4.5,
2021-01-01 14:37,50,5.0,5.0,5.0,
2020-12-21 09:20,40,4.0,4.0,3.5,150
2020-12-16 17:12,50,5.0,5.0,4.0,
2020-12-15 23:09,40,4.0,4.0,4.0,219
2020-12-15 19:41,5,1.5,0.5,0.5,
2020-12-14 17:13,40,4.0,4.0,4.0,
2020-12-14 11:31,25,2.5,4.0,3.5,
2020-12-13 22:05,50,5.0,5.0,5.0,
2020-12-13 21:53,40,4.5,4.5,5.0,75
2020-12-13 18:52,45,4.5,4.5,4.5,95
2020-12-12 13:01,35,2.5,4.5,3.5,200
2020-12-12 08:40,50,5.0,5.0,5.0,
2020-12-09 15:44,50,5.0,5.0,5.0,
2020-12-09 12:36,45,5.0,4.5,4.5,
2020-12-09 06:18,5,3.5,3.5,3.5,
2020-12-07 17:58,50,4.0,4.0,4.0,
2020-12-07 08:27,45,4.5,4.5,5.0,
2020-12-02 00:02,45,3.5,3.5,5.0,80
2020-12-01 11:59,45,5.0,5.0,5.0,150
2020-11-29 16:19,45,3.5,3.5,3.5,
2020-11-24 19:10,50,5.0,5.0,5.0,
2020-11-16 13:09,50,5.0,5.0,5.0,
2020-11-12 17:24,50,5.0,5.0,5.0,
2020-11-12 16:31,25,2.5,2.5,2.5,
2020-11-12 17:01,50,5.0,5.0,5.0,
2020-11-11 18:34,45,4.0,5.0,5.0,150
2020-11-06 17:58,45,4.5,4.5,4.5,
2020-11-05 15:12,40,4.0,4.5,4.0,
2020-11-03 21:25,45,4.5,4.5,5.0,
2020-11-02 19:32,45,4.5,4.0,5.0,180
2020-11-02 12:53,5,4.0,2.5,3.5,
2020-10-31 20:33,35,3.5,3.5,4.5,59
2020-10-30 22:40,45,4.5,4.5,4.5,
2020-10-20 23:59,35,3.5,3.5,4.0,
2020-10-19 21:22,35,3.5,3.5,3.5,
2020-10-18 14:13,50,5.0,5.0,5.0,
2020-10-05 16:08,45,4.5,4.5,4.5,
2020-10-05 15:08,50,5.0,5.0,5.0,51
2020-10-03 18:41,25,3.0,4.0,4.0,
2020-10-03 13:19,45,4.5,4.5,5.0,100
2020-10-01 22:37,45,4.5,4.5,4.5,
2020-09-28 14:19,45,5.0,4.5,5.0,
2020-09-26 22:51,40,4.0,4.0,4.0,
2020-09-24 16:27,45,4.5,4.5,4.5,
2020-09-21 13:14,45,4.5,4.5,4.5,
2020-09-19 17:02,50,5.0,5.0,5.0,
2020-09-13 16:31,20,2.5,2.5,1.5,150
2020-09-12 15:30,45,4.5,4.5,4.5,
2020-09-11 23:27,50,5.0,5.0,5.0,
2020-09-08 10:52,40,4.5,4.5,4.5,
2020-09-07 14:25,5,0.5,0.5,0.5,
2020-09-04 21:08,50,5.0,5.0,5.0,
2020-09-01 20:02,5,0.5,0.5,1.0,
2020-09-01 19:30,45,4.0,4.5,4.0,113
2020-09-01 12:49,45,4.5,4.5,4.5,
2020-08-30 15:47,45,4.5,4.5,4.5,
2020-08-29 19:34,40,4.5,3.5,3.0,100
2020-08-26 00:33,50,5.0,5.0,5.0,
2020-08-24 06:38,45,4.5,4.5,4.5,
2020-08-23 19:41,5,4.0,4.0,0.5,
2020-08-23 13:45,45,4.5,4.5,4.5,150
2020-08-19 18:54,30,3.5,3.0,3.5,
2020-08-18 14:46,35,4.0,4.5,3.5,
2020-08-17 21:11,50,5.0,4.5,5.0,60
2020-08-15 23:08,45,5.0,4.5,5.0,90
2020-08-12 13:10,40,4.0,4.0,4.0,100
2020-08-10 23:58,50,5.0,5.0,5.0,
2020-08-02 22:19,40,4.0,5.0,5.0,
2020-07-31 15:56,35,3.5,4.5,4.5,110
2020-07-30 18:55,25,3.5,1.5,1.5,
2020-07-30 01:44,50,5.0,5.0,5.0,
2020-07-24 21:57,50,5.0,5.0,5.0,50
2020-07-24 15:01,40,4.0,3.5,3.5,
2020-07-22 16:52,40,4.5,4.0,4.0,
2020-07-19 20:09,45,5.0,4.5,3.5,
2020-07-19 20:08,45,4.5,4.5,4.5,120
2020-07-19 10:59,40,3.5,4.0,4.0,
2020-07-13 13:17,45,4.5,4.5,4.5,58
2020-07-10 20:23,50,5.0,5.0,5.0,
2020-07-06 23:53,50,5.0,5.0,5.0,
2020-07-05 13:14,45,5.0,5.0,5.0,
2020-07-03 14:06,30,4.5,3.5,2.5,
2020-07-02 17:01,50,5.0,5.0,5.0,
2020-06-27 14:56,45,4.5,4.5,4.5,
2020-06-19 09:13,35,3.5,4.5,2.5,100
2020-06-18 14:03,5,3.5,5.0,0.5,
2020-06-18 12:23,45,4.5,4.5,4.5,75
