2021-05-02 20:40,35,4.0,3.5,3.5,25
2021-05-02 15:28,45,4.5,3.5,4.0,
2021-05-01 21:17,35,3.5,2.5,2.5,25
2021-05-01 17:09,40,4.0,3.5,4.5,25
2021-05-01 09:49,25,3.0,1.0,1.5,
2021-05-01 08:43,50,5.0,3.0,3.0,25
2021-04-30 23:58,50,5.0,4.5,5.0,
2021-04-30 20:43,45,4.5,4.0,4.0,
2021-04-30 13:03,45,4.5,3.5,3.5,
2021-04-29 22:22,40,4.0,4.0,4.0,25
2021-04-29 20:10,45,4.5,3.5,4.0,25
2021-04-29 18:19,50,5.0,5.0,5.0,
2021-04-29 12:29,45,4.5,3.5,4.5,
2021-04-29 11:51,35,4.0,3.5,3.5,25
2021-04-29 09:13,50,5.0,4.5,5.0,25
2021-04-28 20:58,40,4.0,4.0,4.0,
2021-04-28 19:16,50,4.5,2.5,2.5,
2021-04-28 13:09,45,4.5,4.5,4.5,28
2021-04-28 12:54,15,1.5,2.5,3.5,
2021-04-28 12:25,45,4.5,4.5,4.5,
2021-04-28 12:21,45,4.5,3.5,3.5,
2021-04-28 12:19,45,5.0,3.5,4.0,25
2021-04-27 23:53,30,3.0,2.0,3.5,25
2021-04-27 23:52,45,4.5,3.5,3.5,25
2021-04-27 23:09,50,5.0,3.5,3.5,
2021-04-26 23:48,50,5.0,3.5,3.5,25
2021-04-26 23:10,40,4.0,3.5,4.0,
2021-04-26 22:35,45,5.0,3.5,4.5,25
2021-04-26 20:36,50,4.5,3.5,4.5,
2021-04-26 19:31,45,4.5,3.5,4.5,
2021-04-26 19:28,40,4.5,3.0,3.0,
2021-04-26 19:11,50,5.0,5.0,5.0,25
2021-04-26 18:56,50,5.0,5.0,5.0,
2021-04-26 18:47,45,4.5,4.0,4.5,
2021-04-26 16:30,50,5.0,5.0,5.0,25
2021-04-26 14:14,45,4.5,4.5,4.5,
2021-04-26 13:26,25,4.5,3.5,3.5,
2021-04-26 10:42,45,4.5,3.5,4.5,
2021-04-25 21:14,35,4.0,3.0,4.5,25
2021-04-25 19:36,45,4.5,4.0,4.5,
2021-04-25 18:23,40,4.0,3.0,3.0,
2021-04-25 15:57,25,3.5,2.5,5.0,28
2021-04-25 15:36,50,5.0,5.0,5.0,
2021-04-25 12:04,40,4.0,3.0,4.0,25
2021-04-25 11:45,30,3.0,3.0,3.5,25
2021-04-24 21:58,35,3.5,3.5,3.5,25
2021-04-24 19:11,50,5.0,0.5,5.0,
2021-04-24 16:03,45,4.5,3.5,4.5,
2021-04-24 15:00,25,2.5,2.5,2.5,
2021-04-24 13:21,40,4.0,3.5,3.5,26
2021-04-24 08:57,25,2.5,2.5,3.5,25
2021-04-24 07:36,45,4.5,4.5,4.5,
2021-04-24 07:25,50,5.0,5.0,5.0,
2021-04-23 21:53,45,5.0,4.5,4.5,
2021-04-23 20:48,50,5.0,3.5,3.5,
2021-04-23 19:39,15,0.5,0.5,2.0,
2021-04-23 14:04,35,3.5,3.5,4.0,
2021-04-23 10:51,40,4.0,3.0,4.0,
2021-04-22 19:22,30,3.0,2.0,3.0,25
2021-04-22 16:19,45,5.0,4.5,5.0,28
2021-04-22 13:43,50,5.0,5.0,5.0,25
2021-04-22 12:46,30,2.5,2.5,2.5,
2021-04-22 12:01,45,4.5,3.5,3.5,
2021-04-21 16:52,50,5.0,5.0,5.0,25
2021-04-21 15:14,50,5.0,3.5,5.0,
2021-04-21 14:18,50,5.0,5.0,5.0,18
2021-04-21 13:11,5,0.5,0.5,2.0,
2021-04-21 11:48,50,5.0,5.0,5.0,25
2021-04-21 10:50,35,3.5,3.5,2.0,
2021-04-21 09:01,45,5.0,4.0,4.0,25
2021-04-20 22:49,40,4.5,3.0,4.0,
2021-04-20 20:47,45,4.0,4.5,4.5,
2021-04-20 19:44,50,5.0,5.0,5.0,25
2021-04-20 18:18,45,4.5,3.5,2.5,
2021-04-20 10:21,50,5.0,5.0,5.0,
2021-04-19 22:23,45,4.5,4.5,4.5,25
2021-04-19 19:39,45,4.5,4.5,4.5,
2021-04-19 19:32,35,3.5,3.5,3.5,
2021-04-19 15:52,15,2.0,2.0,0.5,25
2021-04-19 13:40,50,5.0,5.0,5.0,
2021-04-19 13:13,40,4.0,3.5,4.0,
2021-04-19 11:48,35,3.0,3.5,4.0,
2021-04-19 10:19,45,5.0,4.5,4.5,30
2021-04-18 23:33,40,4.0,4.0,4.0,28
2021-04-18 22:19,5,0.5,0.5,0.5,
2021-04-18 21:54,40,4.0,3.0,3.0,28
2021-04-18 21:32,50,5.0,5.0,5.0,
2021-04-18 19:37,45,4.5,4.5,4.5,
2021-04-18 12:24,10,1.0,1.0,0.5,
2021-04-18 10:30,45,4.5,4.5,4.5,
2021-04-17 21:02,20,2.5,1.5,2.0,
2021-04-17 20:46,40,3.5,3.5,4.0,
2021-04-17 19:24,45,4.0,2.5,2.5,25
2021-04-17 19:22,50,5.0,5.0,5.0,25
2021-04-17 17:43,35,3.5,3.5,4.5,
2021-04-17 15:07,45,5.0,3.5,4.5,28
2021-04-16 21:52,50,5.0,4.0,4.0,
2021-04-16 14:37,50,5.0,4.5,5.0,
2021-04-16 08:36,45,4.5,4.5,4.5,
2021-04-15 22:07,45,4.5,4.5,4.5,25
2021-04-15 21:05,45,4.0,3.5,3.5,25
2021-04-15 17:39,45,4.5,5.0,5.0,25
2021-04-15 11:15,45,4.5,4.0,2.5,25
2021-04-15 10:30,40,5.0,4.0,4.0,
2021-04-14 20:32,50,5.0,5.0,5.0,25
2021-04-14 18:07,25,2.5,2.5,2.5,
2021-04-14 16:49,5,0.5,0.5,3.5,
2021-04-14 15:34,40,4.0,3.0,3.0,25
2021-04-14 13:45,50,5.0,3.5,4.0,
2021-04-14 13:31,50,5.0,5.0,5.0,
2021-04-14 09:38,15,2.5,0.5,2.5,
2021-04-13 21:08,5,0.5,0.5,0.5,
2021-04-13 18:34,50,5.0,3.5,3.5,
2021-04-13 18:27,50,5.0,5.0,5.0,25
2021-04-13 16:39,40,4.5,3.0,3.0,25
2021-04-13 15:05,40,4.0,3.0,3.0,
2021-04-13 08:49,35,4.0,3.0,3.0,28
2021-04-13 08:41,45,4.5,4.0,4.0,
2021-04-12 21:48,50,5.0,4.5,4.0,
2021-04-12 19:36,50,5.0,5.0,5.0,
2021-04-12 18:29,40,5.0,2.5,2.5,25
2021-04-12 12:08,50,5.0,5.0,5.0,
2021-04-12 11:13,45,4.5,4.5,4.5,
2021-04-12 10:35,35,3.5,3.0,3.5,
2021-04-12 02:46,50,5.0,5.0,5.0,
2021-04-11 23:33,45,5.0,2.5,2.5,25
2021-04-11 23:22,45,5.0,4.5,4.5,30
2021-04-11 22:32,45,4.5,3.5,3.5,25
2021-04-11 20:22,45,4.5,3.5,5.0,
2021-04-11 18:28,45,5.0,4.0,4.0,25
2021-04-11 18:23,50,5.0,5.0,5.0,25
2021-04-11 18:16,50,5.0,5.0,5.0,
2021-04-11 17:54,45,4.5,4.5,4.5,25
2021-04-11 13:19,45,4.5,3.5,4.0,
2021-04-11 13:14,40,4.0,3.0,3.0,
2021-04-11 12:47,40,4.0,4.0,4.0,25
2021-04-11 12:36,30,2.5,3.5,5.0,
2021-04-11 10:31,35,3.5,3.5,3.5,
2021-04-10 21:31,50,5.0,5.0,5.0,25
2021-04-10 17:41,50,5.0,5.0,5.0,
2021-04-10 15:48,35,3.5,3.5,3.5,
2021-04-10 00:23,45,4.5,4.5,4.5,
2021-04-09 18:41,45,4.5,4.5,4.5,25
2021-04-09 14:42,50,5.0,4.5,5.0,25
2021-04-09 12:04,40,4.0,3.5,4.5,25
2021-04-09 10:23,35,4.0,3.5,3.5,25
2021-04-08 22:49,50,5.0,5.0,5.0,
2021-04-08 18:51,45,5.0,3.5,4.0,25
2021-04-08 11:01,45,4.5,3.5,4.0,25
2021-04-08 18:18,35,3.5,2.5,2.5,
2021-04-08 16:39,45,5.0,4.0,4.0,25
2021-04-07 23:12,25,2.5,2.0,1.5,25
2021-04-07 19:31,45,4.5,4.5,4.5,25
2021-04-07 15:31,40,4.0,3.5,4.0,
2021-04-07 12:41,45,4.5,4.0,4.5,
2021-04-07 12:33,45,4.5,3.5,3.5,
2021-04-07 11:44,50,5.0,4.0,5.0,
2021-04-06 22:45,45,4.0,3.5,4.0,28
2021-04-06 21:58,50,5.0,4.5,5.0,28
2021-04-06 21:32,35,4.5,3.5,4.0,
2021-04-06 20:37,45,5.0,4.0,4.0,25
2021-04-06 20:04,45,4.5,3.5,4.5,24
2021-04-06 13:10,50,5.0,4.0,4.5,
2021-04-06 11:20,35,3.5,3.5,3.5,25
2021-04-06 10:56,45,4.5,4.5,5.0,25
2021-04-06 10:39,40,4.0,4.0,4.0,28
2021-04-06 10:08,30,3.0,3.0,3.0,25
2021-04-06 08:34,35,4.0,2.5,3.5,
2021-04-05 23:50,45,4.5,4.0,4.5,
2021-04-05 19:55,25,2.5,0.5,0.5,25
2021-04-05 18:50,45,4.5,4.5,4.5,
2021-04-05 18:06,10,1.0,1.0,1.0,
2021-04-05 16:05,45,5.0,4.5,5.0,25
2021-04-05 14:37,15,1.5,1.5,2.5,
2021-04-05 14:35,40,4.0,1.5,4.0,25
2021-04-04 19:48,35,3.5,3.5,3.5,25
2021-04-04 19:01,50,5.0,5.0,5.0,
2021-04-04 17:22,45,4.5,3.5,4.0,
2021-04-03 18:54,50,5.0,3.5,4.5,
2021-04-03 14:46,40,4.0,4.0,4.0,
2021-04-03 14:45,45,5.0,3.0,4.0,35
2021-04-02 22:59,50,4.5,3.0,1.5,
2021-04-02 12:10,50,5.0,5.0,5.0,20
2021-04-02 08:47,50,5.0,5.0,5.0,
2021-04-02 07:00,45,4.5,4.5,4.5,
2021-04-02 02:28,35,3.5,3.5,4.0,30
2021-04-01 21:48,50,4.5,4.0,4.5,
2021-04-01 21:12,45,4.5,4.5,4.5,25
2021-04-01 19:32,45,4.5,4.5,4.5,
2021-04-01 13:58,45,4.5,4.0,4.0,
2021-04-01 11:42,45,4.5,3.5,3.5,25
2021-03-31 19:14,45,4.5,4.5,4.5,
2021-03-31 19:14,50,5.0,5.0,5.0,
2021-03-31 12:12,45,4.5,4.5,4.5,
2021-03-30 14:09,50,5.0,5.0,5.0,
2021-03-30 13:08,45,4.5,4.0,5.0,25
2021-03-29 17:15,50,5.0,5.0,5.0,25
2021-03-29 16:32,45,4.5,4.0,4.0,25
2021-03-28 08:52,35,3.5,2.5,2.5,
2021-03-28 08:39,40,4.0,3.0,4.0,
2021-03-28 07:32,50,5.0,4.5,5.0,25
2021-03-27 23:43,45,4.5,4.0,4.5,25
2021-03-27 19:11,50,5.0,5.0,5.0,
2021-03-27 18:42,35,3.5,3.0,3.0,25
2021-03-27 17:37,40,4.0,4.0,4.0,28
2021-03-27 17:24,50,5.0,3.0,4.0,
2021-03-27 15:30,45,5.0,3.5,4.5,30
2021-03-27 00:48,50,5.0,5.0,5.0,
2021-03-26 23:13,45,4.5,4.0,4.0,30
2021-03-26 22:08,50,5.0,5.0,5.0,25
2021-03-25 21:20,35,3.5,3.5,3.5,
2021-03-25 14:41,50,5.0,5.0,5.0,
2021-03-24 22:12,35,3.5,3.5,4.0,
2021-03-24 20:31,25,2.5,2.5,2.5,
2021-03-24 18:30,50,5.0,5.0,5.0,
2021-03-24 12:37,25,2.5,0.5,0.5,
2021-03-24 11:35,50,5.0,5.0,4.5,
2021-03-23 19:41,25,3.5,1.5,2.5,
2021-03-23 19:31,50,5.0,4.5,5.0,25
2021-03-23 19:06,50,4.5,3.5,4.5,25
2021-03-23 14:28,50,5.0,5.0,5.0,
