2021-05-03 13:11,50,5.0,5.0,5.0,
2021-05-03 09:54,50,4.5,5.0,4.5,
2021-05-02 17:44,50,5.0,5.0,5.0,
2021-05-01 13:54,50,5.0,5.0,5.0,
2021-05-01 13:47,50,5.0,5.0,5.0,
2021-05-01 13:40,50,5.0,5.0,5.0,
2021-05-01 13:38,50,5.0,5.0,5.0,
2021-05-01 13:37,50,5.0,5.0,5.0,
2021-05-01 13:31,50,5.0,5.0,5.0,
2021-05-01 11:49,50,5.0,5.0,5.0,
2021-04-30 20:01,50,5.0,5.0,5.0,
2021-04-30 16:49,35,3.5,4.0,3.5,180
2021-04-30 11:26,40,4.0,5.0,4.5,
2021-04-27 21:29,50,5.0,5.0,5.0,
2021-04-26 06:48,40,3.5,4.5,4.5,
2021-04-24 21:59,50,5.0,5.0,5.0,
2021-04-24 20:22,50,5.0,5.0,5.0,
2021-04-24 14:31,50,5.0,5.0,5.0,
2021-04-24 13:54,50,5.0,5.0,5.0,
2021-04-23 19:58,50,5.0,5.0,5.0,
2021-04-23 19:54,50,5.0,5.0,5.0,198
2021-04-23 18:47,45,5.0,5.0,4.5,
2021-04-23 11:54,45,4.5,4.5,4.5,200
2021-04-22 22:04,50,5.0,5.0,5.0,
2021-04-22 21:59,50,5.0,5.0,5.0,
2021-04-22 21:55,50,5.0,5.0,5.0,
2021-04-22 20:20,50,5.0,5.0,5.0,
2021-04-22 20:20,50,5.0,5.0,5.0,
2021-04-22 19:55,50,5.0,5.0,5.0,
2021-04-22 13:48,50,5.0,5.0,5.0,
2021-04-21 20:21,50,5.0,5.0,5.0,
2021-04-21 07:30,50,5.0,5.0,5.0,350
2021-04-20 13:32,50,5.0,5.0,5.0,
2021-04-20 12:15,50,5.0,5.0,5.0,
2021-04-19 20:33,50,5.0,5.0,5.0,
2021-04-19 20:03,50,5.0,5.0,5.0,
2021-04-18 21:44,5,2.5,2.5,0.5,
2021-04-18 20:24,50,5.0,5.0,5.0,
2021-04-18 20:13,50,5.0,5.0,5.0,
2021-04-18 13:26,50,5.0,5.0,5.0,
2021-04-17 17:46,50,5.0,5.0,5.0,
2021-04-17 13:51,15,2.5,2.5,0.5,225
2021-04-17 13:48,50,5.0,5.0,5.0,
2021-04-17 13:17,50,5.0,5.0,5.0,
2021-04-17 13:15,50,5.0,5.0,5.0,
2021-04-17 13:07,50,5.0,5.0,5.0,
2021-04-17 08:53,50,5.0,5.0,5.0,120
2021-04-16 21:22,50,5.0,5.0,5.0,
2021-04-16 21:18,50,5.0,5.0,5.0,
2021-04-16 20:48,50,5.0,5.0,5.0,
2021-04-16 13:54,50,5.0,5.0,5.0,
2021-04-16 13:21,40,4.0,4.0,4.0,
2021-04-15 20:38,45,3.5,4.5,4.5,
2021-04-15 13:28,50,5.0,5.0,5.0,
2021-04-14 13:53,50,5.0,5.0,5.0,
2021-04-14 10:44,10,0.5,4.5,4.0,200
