2021-04-27 14:11,50,4.0,5.0,5.0,35
2021-04-21 13:34,50,5.0,5.0,5.0,
2021-04-20 23:44,50,5.0,5.0,5.0,
2021-04-13 20:04,50,5.0,4.5,5.0,50
2021-04-06 06:19,40,4.5,4.5,4.0,
2021-04-05 19:22,35,3.0,4.0,4.0,
2021-03-17 18:54,35,3.0,4.0,4.0,
2021-02-28 22:04,40,4.0,4.5,4.0,30
2021-02-22 11:06,30,4.0,4.0,5.0,50
2021-02-20 13:28,50,5.0,5.0,5.0,80
2021-02-13 15:44,45,4.5,4.5,4.5,
2021-01-15 18:19,50,5.0,5.0,5.0,
2021-01-08 13:22,40,4.0,4.5,4.5,48
2020-12-30 19:33,35,3.0,3.5,4.0,
2020-12-28 23:16,35,3.5,4.0,3.5,
2020-12-25 23:06,45,4.0,4.0,4.0,
2020-12-25 16:24,40,3.5,4.0,3.5,
2020-12-13 19:01,45,5.0,3.5,5.0,
2020-12-12 09:49,45,4.5,4.5,4.5,
2020-12-10 21:42,40,4.0,4.0,4.0,
2020-12-10 17:36,50,5.0,5.0,5.0,35
2020-12-06 17:10,30,3.0,3.0,3.0,60
2020-12-04 13:58,40,4.0,4.0,4.0,
2020-12-03 13:49,35,3.5,4.0,5.0,
2020-12-03 12:36,40,4.5,4.0,2.5,
2020-12-02 20:47,50,5.0,5.0,5.0,
2020-12-01 09:36,40,4.0,5.0,5.0,50
2020-11-29 12:56,40,4.0,4.0,4.0,30
2020-11-27 16:56,40,4.0,4.5,4.0,
2020-11-23 15:08,50,5.0,5.0,5.0,
2020-11-17 16:19,40,4.0,4.0,4.0,30
2020-11-10 16:57,25,2.5,4.0,3.5,
2020-11-09 10:17,50,5.0,5.0,5.0,
2020-11-08 07:53,40,4.0,3.5,4.0,40
2020-11-04 22:25,40,4.0,4.0,4.0,
2020-11-02 09:10,45,4.5,4.0,4.0,
2020-10-26 13:03,40,4.5,4.0,4.0,
2020-10-18 14:32,35,4.0,4.0,3.5,40
2020-10-15 11:14,45,4.0,4.0,5.0,
2020-10-06 17:42,50,5.0,5.0,5.0,
2020-10-05 15:18,50,5.0,5.0,5.0,
2020-09-30 19:36,35,4.0,3.5,3.5,80
2020-09-29 23:02,40,5.0,4.5,4.5,
2020-09-27 13:54,50,5.0,5.0,5.0,
2020-09-25 20:59,35,3.5,3.5,5.0,26
